id,name,img,asin,price,mrp,rating,ratingTotal,discount,seller,purl
703,Men Skinny Fit Jeans,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/8962325/2019/6/19/ea7b9579-afe9-4a0d-bc75-a9b0262767081560945488204-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/8962325/2019/6/19/ea7b9579-afe9-4a0d-bc75-a9b0262767081560945488204-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/8962325/2019/6/19/ea7b9579-afe9-4a0d-bc75-a9b0262767081560945488204-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/8962325/2019/6/19/ea7b9579-afe9-4a0d-bc75-a9b0262767081560945488204-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/8962325/2019/6/19/ea7b9579-afe9-4a0d-bc75-a9b0262767081560945488204-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/8962325/2019/6/19/ea7b9579-afe9-4a0d-bc75-a9b0262767081560945488204-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/8962325/2019/6/19/ea7b9579-afe9-4a0d-bc75-a9b0262767081560945488204-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Clean-Look-Stretchable-1.jpg",-,599,1499,3.8,7300,60,Roadster,https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-mid-rise-clean-look-stretchable-jeans/8962325/buy
704,Men 512 Tapered Fit Jeans,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18074866/2022/9/22/be6d12ca-d8e3-4b16-b96b-683ed3dd616a1663827493370-Levis-Men-Blue-512-Tapered-Fit-Heavy-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/18074866/2022/9/22/be6d12ca-d8e3-4b16-b96b-683ed3dd616a1663827493370-Levis-Men-Blue-512-Tapered-Fit-Heavy-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/18074866/2022/9/22/be6d12ca-d8e3-4b16-b96b-683ed3dd616a1663827493370-Levis-Men-Blue-512-Tapered-Fit-Heavy-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/18074866/2022/9/22/be6d12ca-d8e3-4b16-b96b-683ed3dd616a1663827493370-Levis-Men-Blue-512-Tapered-Fit-Heavy-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/18074866/2022/9/22/be6d12ca-d8e3-4b16-b96b-683ed3dd616a1663827493370-Levis-Men-Blue-512-Tapered-Fit-Heavy-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/18074866/2022/9/22/be6d12ca-d8e3-4b16-b96b-683ed3dd616a1663827493370-Levis-Men-Blue-512-Tapered-Fit-Heavy-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/18074866/2022/9/22/be6d12ca-d8e3-4b16-b96b-683ed3dd616a1663827493370-Levis-Men-Blue-512-Tapered-Fit-Heavy-Fade-Stretchable-Jeans--1.jpg",-,1599,3199,4,687,50,Levis,https://www.myntra.com/jeans/levis/levis-men-blue-512-tapered-fit-heavy-fade-stretchable-jeans/18074866/buy
705,Men 512 Tapered Fit Jeans,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18074874/2022/9/22/67a8f67c-4004-4cc2-8e56-de66c2d5ed4f1663838488851-Levis-Men-Black-512-Tapered-Fit-Stretchable-Jeans-9631663838-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/18074874/2022/9/22/67a8f67c-4004-4cc2-8e56-de66c2d5ed4f1663838488851-Levis-Men-Black-512-Tapered-Fit-Stretchable-Jeans-9631663838-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/18074874/2022/9/22/67a8f67c-4004-4cc2-8e56-de66c2d5ed4f1663838488851-Levis-Men-Black-512-Tapered-Fit-Stretchable-Jeans-9631663838-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/18074874/2022/9/22/67a8f67c-4004-4cc2-8e56-de66c2d5ed4f1663838488851-Levis-Men-Black-512-Tapered-Fit-Stretchable-Jeans-9631663838-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/18074874/2022/9/22/67a8f67c-4004-4cc2-8e56-de66c2d5ed4f1663838488851-Levis-Men-Black-512-Tapered-Fit-Stretchable-Jeans-9631663838-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/18074874/2022/9/22/67a8f67c-4004-4cc2-8e56-de66c2d5ed4f1663838488851-Levis-Men-Black-512-Tapered-Fit-Stretchable-Jeans-9631663838-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/18074874/2022/9/22/67a8f67c-4004-4cc2-8e56-de66c2d5ed4f1663838488851-Levis-Men-Black-512-Tapered-Fit-Stretchable-Jeans-9631663838-1.jpg",-,1449,2899,4.3,909,50,Levis,https://www.myntra.com/jeans/levis/levis-men-black-512-tapered-fit-stretchable-jeans/18074874/buy
706,Men Slim Fit Jeans,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/10064529/2019/8/23/e2101e71-8707-4110-961a-14b675a574481566552597315-Roadster-Men-Jeans-4211566552597089-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/10064529/2019/8/23/e2101e71-8707-4110-961a-14b675a574481566552597315-Roadster-Men-Jeans-4211566552597089-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/10064529/2019/8/23/e2101e71-8707-4110-961a-14b675a574481566552597315-Roadster-Men-Jeans-4211566552597089-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/10064529/2019/8/23/e2101e71-8707-4110-961a-14b675a574481566552597315-Roadster-Men-Jeans-4211566552597089-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/10064529/2019/8/23/e2101e71-8707-4110-961a-14b675a574481566552597315-Roadster-Men-Jeans-4211566552597089-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/10064529/2019/8/23/e2101e71-8707-4110-961a-14b675a574481566552597315-Roadster-Men-Jeans-4211566552597089-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/10064529/2019/8/23/e2101e71-8707-4110-961a-14b675a574481566552597315-Roadster-Men-Jeans-4211566552597089-1.jpg",-,824,1499,3.8,8100,45,Roadster,https://www.myntra.com/jeans/roadster/roadster-men-navy-blue-slim-fit-mid-rise-clean-look-stretchable-jeans/10064529/buy
707,Men Slim Fit Jeans,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/6832333/2018/9/14/f0e3a9a6-b1d3-426e-9f5c-0350699140c41536926290358-WROGN-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jean-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/6832333/2018/9/14/f0e3a9a6-b1d3-426e-9f5c-0350699140c41536926290358-WROGN-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jean-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/6832333/2018/9/14/f0e3a9a6-b1d3-426e-9f5c-0350699140c41536926290358-WROGN-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jean-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/6832333/2018/9/14/f0e3a9a6-b1d3-426e-9f5c-0350699140c41536926290358-WROGN-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jean-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/6832333/2018/9/14/f0e3a9a6-b1d3-426e-9f5c-0350699140c41536926290358-WROGN-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jean-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/6832333/2018/9/14/f0e3a9a6-b1d3-426e-9f5c-0350699140c41536926290358-WROGN-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jean-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/6832333/2018/9/14/f0e3a9a6-b1d3-426e-9f5c-0350699140c41536926290358-WROGN-Men-Blue-Slim-Fit-Mid-Rise-Clean-Look-Stretchable-Jean-1.jpg",-,2799,2799,3.5,600,0,WROGN,https://www.myntra.com/jeans/wrogn/wrogn-men-blue-slim-fit-mid-rise-clean-look-stretchable-jeans/6832333/buy
708,Men Skinny Fit Jeans,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/5669588/2018/6/12/0dcec4bb-3be9-4c67-9d9a-ecdcc937f98d1528807434080-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Mildly-Distressed-Stretchable-Jeans-4491528807433906-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/5669588/2018/6/12/0dcec4bb-3be9-4c67-9d9a-ecdcc937f98d1528807434080-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Mildly-Distressed-Stretchable-Jeans-4491528807433906-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/5669588/2018/6/12/0dcec4bb-3be9-4c67-9d9a-ecdcc937f98d1528807434080-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Mildly-Distressed-Stretchable-Jeans-4491528807433906-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/5669588/2018/6/12/0dcec4bb-3be9-4c67-9d9a-ecdcc937f98d1528807434080-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Mildly-Distressed-Stretchable-Jeans-4491528807433906-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/5669588/2018/6/12/0dcec4bb-3be9-4c67-9d9a-ecdcc937f98d1528807434080-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Mildly-Distressed-Stretchable-Jeans-4491528807433906-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/5669588/2018/6/12/0dcec4bb-3be9-4c67-9d9a-ecdcc937f98d1528807434080-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Mildly-Distressed-Stretchable-Jeans-4491528807433906-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/5669588/2018/6/12/0dcec4bb-3be9-4c67-9d9a-ecdcc937f98d1528807434080-Roadster-Men-Blue-Skinny-Fit-Mid-Rise-Mildly-Distressed-Stretchable-Jeans-4491528807433906-1.jpg",-,599,1499,3.9,15200,60,Roadster,https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-mid-rise-mildly-distressed-stretchable-jeans/5669588/buy
709,Men 512 Slim Tapered Fit Jeans,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18074942/2022/9/22/91a757a2-d058-4834-8848-6cb5402ecce51663844841689LevisMenBlue512SlimTaperedFitMidRiseLightFadeStretchableJean1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/18074942/2022/9/22/91a757a2-d058-4834-8848-6cb5402ecce51663844841689LevisMenBlue512SlimTaperedFitMidRiseLightFadeStretchableJean1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/18074942/2022/9/22/91a757a2-d058-4834-8848-6cb5402ecce51663844841689LevisMenBlue512SlimTaperedFitMidRiseLightFadeStretchableJean1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/18074942/2022/9/22/91a757a2-d058-4834-8848-6cb5402ecce51663844841689LevisMenBlue512SlimTaperedFitMidRiseLightFadeStretchableJean1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/18074942/2022/9/22/91a757a2-d058-4834-8848-6cb5402ecce51663844841689LevisMenBlue512SlimTaperedFitMidRiseLightFadeStretchableJean1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/18074942/2022/9/22/91a757a2-d058-4834-8848-6cb5402ecce51663844841689LevisMenBlue512SlimTaperedFitMidRiseLightFadeStretchableJean1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/18074942/2022/9/22/91a757a2-d058-4834-8848-6cb5402ecce51663844841689LevisMenBlue512SlimTaperedFitMidRiseLightFadeStretchableJean1.jpg",-,1599,3199,4.2,668,50,Levis,https://www.myntra.com/jeans/levis/levis-men-blue-512-slim-tapered-fit-mid-rise-light-fade-stretchable-jeans/18074942/buy
710,Men Regular Fit Track pants,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/19444600/2022/8/30/0da2ab8e-5d8e-44bd-82d6-340b777988aa1661855827682-HRX-by-Hrithik-Roshan-Mens-Graphic-Black-Regular-Fit-Track-p-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/19444600/2022/8/30/0da2ab8e-5d8e-44bd-82d6-340b777988aa1661855827682-HRX-by-Hrithik-Roshan-Mens-Graphic-Black-Regular-Fit-Track-p-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/19444600/2022/8/30/0da2ab8e-5d8e-44bd-82d6-340b777988aa1661855827682-HRX-by-Hrithik-Roshan-Mens-Graphic-Black-Regular-Fit-Track-p-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/19444600/2022/8/30/0da2ab8e-5d8e-44bd-82d6-340b777988aa1661855827682-HRX-by-Hrithik-Roshan-Mens-Graphic-Black-Regular-Fit-Track-p-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/19444600/2022/8/30/0da2ab8e-5d8e-44bd-82d6-340b777988aa1661855827682-HRX-by-Hrithik-Roshan-Mens-Graphic-Black-Regular-Fit-Track-p-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/19444600/2022/8/30/0da2ab8e-5d8e-44bd-82d6-340b777988aa1661855827682-HRX-by-Hrithik-Roshan-Mens-Graphic-Black-Regular-Fit-Track-p-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/19444600/2022/8/30/0da2ab8e-5d8e-44bd-82d6-340b777988aa1661855827682-HRX-by-Hrithik-Roshan-Mens-Graphic-Black-Regular-Fit-Track-p-1.jpg",-,573,1399,4,902,59,HRX by Hrithik Roshan,https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black-pure-cotton-printed-detail-regular-fit-track-pants/19444600/buy
711,Men Blue Regular Jeans,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/15193880/2021/8/19/47e3a4f8-fa18-43db-837b-576989f7a1851629352980414RegularJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/15193880/2021/8/19/47e3a4f8-fa18-43db-837b-576989f7a1851629352980414RegularJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/15193880/2021/8/19/47e3a4f8-fa18-43db-837b-576989f7a1851629352980414RegularJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/15193880/2021/8/19/47e3a4f8-fa18-43db-837b-576989f7a1851629352980414RegularJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/15193880/2021/8/19/47e3a4f8-fa18-43db-837b-576989f7a1851629352980414RegularJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/15193880/2021/8/19/47e3a4f8-fa18-43db-837b-576989f7a1851629352980414RegularJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/15193880/2021/8/19/47e3a4f8-fa18-43db-837b-576989f7a1851629352980414RegularJeans1.jpg",-,1799,1799,4.4,1600,0,H&M,https://www.myntra.com/jeans/hm/hm-men-blue-regular-jeans/15193880/buy
712,Men 512 Tapered Fit Jeans,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18074862/2022/9/22/af2b889b-dfca-41d2-826b-2d7109ecbdd21663838474317-Levis-Men-Blue-512-Tapered-Fit-Light-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/18074862/2022/9/22/af2b889b-dfca-41d2-826b-2d7109ecbdd21663838474317-Levis-Men-Blue-512-Tapered-Fit-Light-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/18074862/2022/9/22/af2b889b-dfca-41d2-826b-2d7109ecbdd21663838474317-Levis-Men-Blue-512-Tapered-Fit-Light-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/18074862/2022/9/22/af2b889b-dfca-41d2-826b-2d7109ecbdd21663838474317-Levis-Men-Blue-512-Tapered-Fit-Light-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/18074862/2022/9/22/af2b889b-dfca-41d2-826b-2d7109ecbdd21663838474317-Levis-Men-Blue-512-Tapered-Fit-Light-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/18074862/2022/9/22/af2b889b-dfca-41d2-826b-2d7109ecbdd21663838474317-Levis-Men-Blue-512-Tapered-Fit-Light-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/18074862/2022/9/22/af2b889b-dfca-41d2-826b-2d7109ecbdd21663838474317-Levis-Men-Blue-512-Tapered-Fit-Light-Fade-Stretchable-Jeans--1.jpg",-,1599,3199,4.2,660,50,Levis,https://www.myntra.com/jeans/levis/levis-men-blue-512-tapered-fit-light-fade-stretchable-jeans/18074862/buy
713,Men Slim Fit Jeans,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/7243639/2022/4/19/868d6eee-0649-44e4-b17b-2aa3e3b0fc9c1650366028127RoadsterMenBlackSlimFitMid-RiseCleanLookJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/7243639/2022/4/19/868d6eee-0649-44e4-b17b-2aa3e3b0fc9c1650366028127RoadsterMenBlackSlimFitMid-RiseCleanLookJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/7243639/2022/4/19/868d6eee-0649-44e4-b17b-2aa3e3b0fc9c1650366028127RoadsterMenBlackSlimFitMid-RiseCleanLookJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/7243639/2022/4/19/868d6eee-0649-44e4-b17b-2aa3e3b0fc9c1650366028127RoadsterMenBlackSlimFitMid-RiseCleanLookJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/7243639/2022/4/19/868d6eee-0649-44e4-b17b-2aa3e3b0fc9c1650366028127RoadsterMenBlackSlimFitMid-RiseCleanLookJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/7243639/2022/4/19/868d6eee-0649-44e4-b17b-2aa3e3b0fc9c1650366028127RoadsterMenBlackSlimFitMid-RiseCleanLookJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/7243639/2022/4/19/868d6eee-0649-44e4-b17b-2aa3e3b0fc9c1650366028127RoadsterMenBlackSlimFitMid-RiseCleanLookJeans1.jpg",-,599,1499,3.8,4800,60,Roadster,https://www.myntra.com/jeans/roadster/roadster-men-black-slim-fit-mid-rise-clean-look-jeans/7243639/buy
714,Men 512 Tapered Fit Jeans,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18074920/2022/9/22/0e2a97f2-c9da-4906-b705-682e129ce01b1663826601044-Levis-Men-Blue-512-Tapered-Fit-Heavy-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/18074920/2022/9/22/0e2a97f2-c9da-4906-b705-682e129ce01b1663826601044-Levis-Men-Blue-512-Tapered-Fit-Heavy-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/18074920/2022/9/22/0e2a97f2-c9da-4906-b705-682e129ce01b1663826601044-Levis-Men-Blue-512-Tapered-Fit-Heavy-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/18074920/2022/9/22/0e2a97f2-c9da-4906-b705-682e129ce01b1663826601044-Levis-Men-Blue-512-Tapered-Fit-Heavy-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/18074920/2022/9/22/0e2a97f2-c9da-4906-b705-682e129ce01b1663826601044-Levis-Men-Blue-512-Tapered-Fit-Heavy-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/18074920/2022/9/22/0e2a97f2-c9da-4906-b705-682e129ce01b1663826601044-Levis-Men-Blue-512-Tapered-Fit-Heavy-Fade-Stretchable-Jeans--1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/18074920/2022/9/22/0e2a97f2-c9da-4906-b705-682e129ce01b1663826601044-Levis-Men-Blue-512-Tapered-Fit-Heavy-Fade-Stretchable-Jeans--1.jpg",-,1599,3199,4.2,665,50,Levis,https://www.myntra.com/jeans/levis/levis-men-blue-512-tapered-fit-heavy-fade-stretchable-jeans/18074920/buy
715,Men Slim Fit Jeans,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/7139482/2022/4/21/6ad74122-26a4-44b4-a461-e5ec6431efd01650541011059RoadsterMenBlackSlimFitMid-RiseCleanLookStretchableJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/7139482/2022/4/21/6ad74122-26a4-44b4-a461-e5ec6431efd01650541011059RoadsterMenBlackSlimFitMid-RiseCleanLookStretchableJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/7139482/2022/4/21/6ad74122-26a4-44b4-a461-e5ec6431efd01650541011059RoadsterMenBlackSlimFitMid-RiseCleanLookStretchableJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/7139482/2022/4/21/6ad74122-26a4-44b4-a461-e5ec6431efd01650541011059RoadsterMenBlackSlimFitMid-RiseCleanLookStretchableJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/7139482/2022/4/21/6ad74122-26a4-44b4-a461-e5ec6431efd01650541011059RoadsterMenBlackSlimFitMid-RiseCleanLookStretchableJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/7139482/2022/4/21/6ad74122-26a4-44b4-a461-e5ec6431efd01650541011059RoadsterMenBlackSlimFitMid-RiseCleanLookStretchableJeans1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/7139482/2022/4/21/6ad74122-26a4-44b4-a461-e5ec6431efd01650541011059RoadsterMenBlackSlimFitMid-RiseCleanLookStretchableJeans1.jpg",-,1699,1699,3.5,22600,0,Roadster,https://www.myntra.com/jeans/roadster/roadster-men-black-slim-fit-mid-rise-clean-look-stretchable-jeans/7139482/buy
